Devices,,,,
1000,,,,
,,1412755 - Force,,
Frame,Sub Frame,Fx,Fy,Fz
,,N,N,N
614,0,-2.13503E-07,7.17844E-07,6.96338E-08
614,1,4.79053E-08,-1.41717E-07,-4.59325E-07
614,2,1.43213E-07,-4.5935E-07,-5.54857E-07
614,3,1.44191E-07,-4.67427E-07,-4.4538E-07
615,0,1.05873E-07,-3.4524E-07,-2.80468E-07
615,1,6.15836E-08,-2.01963E-07,-1.36906E-07
615,2,2.6718E-08,-8.84355E-08,-4.07323E-08
615,3,5.1152E-09,-1.77075E-08,1.00038E-08
616,0,-5.1979E-09,1.63156E-08,2.83121E-08
616,1,-8.0696E-09,2.60129E-08,2.82849E-08
616,2,-7.0908E-09,2.30399E-08,2.06776E-08
616,3,-4.7815E-09,1.56221E-08,1.19766E-08
617,0,-2.5418E-09,8.35722E-09,5.15967E-09
617,1,-9.3239E-10,3.10659E-09,9.53143E-10
617,2,-1.60074E-11,9.95598E-11,-1.04351E-09
617,3,3.67496E-10,-1.1715E-09,-1.5895E-09
618,0,4.27499E-10,-1.38287E-09,-1.38857E-09
618,1,3.37522E-10,-1.09895E-09,-9.32512E-10
618,2,2.09646E-10,-6.8634E-10,-4.93364E-10
618,3,1.00428E-10,-3.31278E-10,-1.79146E-10
619,0,2.82632E-11,-9.53849E-11,-1.01083E-12
619,1,-9.18947E-12,2.7845E-11,7.29742E-11
619,2,-2.22197E-11,7.13604E-11,8.39921E-11
619,3,-2.16445E-11,7.02032E-11,6.59949E-11
620,0,-1.55938E-11,5.08709E-11,4.08243E-11
620,1,-8.90214E-12,2.92095E-11,1.9445E-11
620,2,-3.74239E-12,1.24015E-11,5.37608E-12
620,3,-6.02225E-13,2.11579E-12,-1.8895E-12
621,0,8.58926E-13,-2.70871E-12,-4.38861E-12
621,1,1.23289E-12,-3.97768E-12,-4.24417E-12
621,2,1.05654E-12,-3.43456E-12,-3.04461E-12
621,3,6.99827E-13,-2.28745E-12,-1.73058E-12
622,0,3.64275E-13,-1.19846E-12,-7.22072E-13
622,1,1.27594E-13,-4.2598E-13,-1.10829E-13
622,2,-4.61213E-15,8.07667E-15,1.7187E-13
622,3,-5.80812E-14,1.85523E-13,2.42697E-13
623,0,-6.46091E-14,2.09128E-13,2.06828E-13
623,1,-4.99593E-14,1.62734E-13,1.3644E-13
623,2,-3.04803E-14,9.98327E-14,7.0672E-14
623,3,-1.42341E-14,4.69932E-14,2.44773E-14
624,0,-3.68875E-15,1.25077E-14,-1.2118E-15
624,1,1.66563E-15,-5.1216E-15,-1.15167E-14
624,2,3.43399E-15,-1.10413E-14,-1.2688E-14
624,3,3.24353E-15,-1.05257E-14,-9.76533E-15
625,0,2.29366E-15,-7.48563E-15,-5.93336E-15
625,1,1.28462E-15,-4.21732E-15,-2.75424E-15
625,2,5.22083E-16,-1.7323E-15,-6.99039E-16
625,3,6.63334E-17,-2.38762E-16,3.39147E-16
626,0,-1.40073E-16,4.43392E-16,6.77675E-16
626,1,-1.87868E-16,6.06597E-16,6.35767E-16
626,2,-1.57193E-16,5.11227E-16,4.47687E-16
626,3,-1.02285E-16,3.34471E-16,2.4963E-16
627,0,-5.20941E-17,1.71504E-16,1.00634E-16
627,1,-1.73349E-17,5.80091E-17,1.19523E-17
627,2,1.70402E-18,-4.53433E-18,-2.79544E-17
627,3,9.12483E-18,-2.91975E-17,-3.69608E-17
628,0,9.74509E-18,-3.15621E-17,-3.07617E-17
628,1,7.38466E-18,-2.40644E-17,-1.99352E-17
628,2,4.42472E-18,-1.44993E-17,-1.01015E-17
628,3,2.0116E-18,-6.64728E-18,-3.31944E-18
629,0,4.72811E-19,-1.61293E-18,3.78471E-19
629,1,-2.90924E-19,9.03478E-19,1.80705E-18
629,2,-5.28834E-19,1.70215E-18,1.91291E-18
629,3,-4.85261E-19,1.57552E-18,1.443E-18
630,0,-3.36912E-19,1.10001E-18,8.6102E-19
630,1,-1.85044E-19,6.07828E-19,3.88963E-19
630,2,-7.25063E-20,2.40925E-19,8.91656E-20
630,3,-6.46546E-21,2.43964E-20,-5.88383E-20
631,0,2.2599E-20,-7.1756E-20,-1.04282E-19
631,1,2.85569E-20,-9.2274E-20,-9.50814E-20
631,2,2.33533E-20,-7.59839E-20,-6.57396E-20
631,3,1.49284E-20,-4.88371E-20,-3.59431E-20
632,0,7.43299E-21,-2.44882E-20,-1.39604E-20
632,1,2.33519E-21,-7.83603E-21,-1.11475E-21
632,2,-4.01431E-22,1.15913E-21,4.50025E-21
632,3,-1.42606E-21,4.5701E-21,5.6152E-21
633,0,-1.46708E-21,4.75425E-21,4.56859E-21
633,1,-1.09006E-21,3.55368E-21,2.90858E-21
633,2,-6.4131E-22,2.10252E-21,1.44054E-21
633,3,-2.83387E-22,9.37379E-22,4.46198E-22
634,0,-5.9171E-23,2.03499E-22,-8.50973E-23
634,1,4.95014E-23,-1.54835E-22,-2.82097E-22
634,2,8.11769E-23,-2.61535E-22,-2.87858E-22
634,3,7.2484E-23,-2.35451E-22,-2.12937E-22
635,0,4.94209E-23,-1.61426E-22,-1.24749E-22
635,1,2.6605E-23,-8.74423E-23,-5.47539E-23
635,2,1.00188E-23,-3.33444E-23,-1.10853E-23
635,3,4.64706E-25,-2.00354E-24,9.96203E-24
636,0,-3.61363E-24,1.15035E-23,1.59962E-23
636,1,-4.33081E-24,1.40035E-23,1.41973E-23
636,2,-3.46452E-24,1.12773E-23,9.64018E-24
636,3,-2.17564E-24,7.12063E-24,5.16549E-24
637,0,-1.05801E-24,3.48828E-24,1.92662E-24
637,1,-3.11395E-25,1.0484E-24,6.89542E-26
637,2,8.11847E-26,-2.42789E-25,-7.18277E-25
637,3,2.21834E-25,-7.11889E-25,-8.51142E-25
638,0,2.20461E-25,-7.14824E-25,-6.77544E-25
638,1,1.60687E-25,-5.2407E-25,-4.2375E-25
638,2,9.2799E-26,-3.04393E-25,-2.04929E-25
638,3,3.97849E-26,-1.31743E-25,-5.93449E-26
639,0,7.1629E-27,-2.49195E-26,1.68361E-26
639,1,-8.2599E-27,2.59771E-26,4.38388E-26
639,2,-1.24237E-26,4.00623E-26,4.32397E-26
639,3,-1.08102E-26,3.51322E-26,3.13799E-26
640,0,-7.2394E-27,2.36576E-26,1.80455E-26
640,1,-3.81753E-27,1.25564E-26,7.6822E-27
640,2,-1.37628E-27,4.59094E-27,1.3314E-27
640,3,3.53719E-30,6.1582E-29,-1.65395E-27
641,0,5.73459E-28,-1.83074E-27,-2.44623E-27
641,1,6.54989E-28,-2.12565E-27,-2.1207E-27
641,2,5.12243E-28,-1.68292E-27,-1.42367E-27
641,3,3.14724E-28,-1.05612E-27,-7.64205E-28
642,0,1.47432E-28,-5.21539E-28,-2.9997E-28
642,1,3.78776E-29,-1.63365E-28,-3.84284E-29
642,2,-1.71544E-29,4.04839E-29,8.29047E-29
642,3,-3.22324E-29,1.54011E-28,1.45429E-28
643,0,-2.24167E-29,2.42037E-28,2.2122E-28
643,1,6.80781E-31,3.44759E-28,3.55851E-28
643,2,2.81975E-29,4.58912E-28,5.51211E-28
643,3,5.07674E-29,5.20147E-28,7.41876E-28
644,0,5.45407E-29,3.88743E-28,7.66762E-28
644,1,1.84579E-29,-1.48891E-28,3.49931E-28
644,2,-8.45736E-29,-1.3387E-27,-8.797E-28
644,3,-2.79029E-28,-3.34383E-27,-3.28337E-27
645,0,-5.66676E-28,-6.02308E-27,-6.9667E-27
645,1,-8.92529E-28,-8.59371E-27,-1.13515E-26
645,2,-1.09951E-27,-9.23267E-27,-1.45843E-26
645,3,-8.85342E-28,-4.78748E-27,-1.29335E-26
646,0,2.07185E-28,9.06043E-27,-5.51356E-28
646,1,2.71304E-27,3.66447E-26,2.97291E-26
646,2,7.00792E-27,7.95226E-26,8.3611E-26
646,3,1.28388E-26,1.31532E-25,1.59559E-25
647,0,1.85973E-26,1.71856E-25,2.39544E-25
647,1,2.04438E-26,1.57769E-25,2.77373E-25
647,2,1.16383E-26,2.13381E-26,1.88779E-25
647,3,-1.71942E-26,-3.22209E-25,-1.47831E-25
648,0,-7.57116E-26,-9.43312E-25,-8.65339E-25
648,1,-1.67989E-25,-1.83207E-24,-2.03767E-24
648,2,-2.81962E-25,-2.79084E-24,-3.5483E-24
648,3,-3.74399E-25,-3.29658E-24,-4.89606E-24
649,0,-3.54802E-25,-2.37931E-24,-4.97558E-24
649,1,-7.71819E-26,1.38149E-24,-1.93866E-24
649,2,6.43802E-25,9.57325E-24,6.6585E-24
649,3,1.96831E-24,2.31565E-23,2.3113E-23
650,0,3.89169E-24,4.09533E-23,4.78769E-23
650,1,6.01406E-24,5.73828E-23,7.66495E-23
650,2,7.23992E-24,5.98455E-23,9.64366E-23
650,3,5.50371E-24,2.6958E-23,8.16679E-23
651,0,-2.26384E-24,-7.00131E-23,-7.02337E-24
651,1,-1.95656E-23,-2.58915E-22,-2.16796E-22
651,2,-4.86791E-23,-5.47381E-22,-5.83033E-22
651,3,-8.74424E-23,-8.89243E-22,-1.0897E-21
652,0,-1.24369E-22,-1.13828E-21,-1.6069E-21
652,1,-1.3289E-22,-1.00136E-21,-1.81391E-21
652,2,-6.72399E-23,-2.06244E-23,-1.13696E-21
652,3,1.35048E-22,2.3628E-21,1.23682E-21
653,0,5.36251E-22,6.58914E-21,6.17059E-21
653,1,1.15777E-21,1.25262E-20,1.40889E-20
653,2,1.90836E-21,1.87443E-20,2.40806E-20
653,3,2.48373E-21,2.16062E-20,3.25986E-20
654,0,2.26224E-21,1.44999E-20,3.2027E-20
654,1,2.58826E-22,-1.20832E-20,9.86059E-21
654,2,-4.75057E-21,-6.84819E-20,-5.01059E-20
654,3,-1.37732E-20,-1.60331E-19,-1.62502E-19
655,0,-2.66385E-20,-2.78239E-19,-3.28657E-19
655,1,-4.04408E-20,-3.82602E-19,-5.1689E-19
655,2,-4.75496E-20,-3.86501E-19,-6.36318E-19
655,3,-3.38697E-20,-1.45089E-19,-5.11965E-19
656,0,2.11701E-20,5.32466E-19,1.20804E-19
656,1,1.4044E-19,1.82428E-18,1.57155E-18
656,2,3.37522E-19,3.76212E-18,4.05749E-18
656,3,5.94742E-19,6.00354E-18,7.43174E-18
657,0,8.30357E-19,7.5239E-18,1.07628E-17
657,1,8.60853E-19,6.3151E-18,1.18277E-17
657,2,3.75867E-19,-7.04516E-19,6.72519E-18
657,3,-1.04008E-18,-1.72108E-17,-9.97017E-18
658,0,-3.78684E-18,-4.59302E-17,-4.38455E-17
658,1,-7.96704E-18,-8.55252E-17,-9.72532E-17
658,2,-1.28984E-17,-1.25705E-16,-1.63202E-16
658,3,-1.64445E-17,-1.41223E-16,-2.16657E-16
659,0,-1.43418E-17,-8.70713E-17,-2.05228E-16
659,1,4.72824E-20,1.00299E-16,-4.4419E-17
659,2,3.4789E-17,4.88005E-16,3.73017E-16
659,3,9.6168E-17,1.10822E-15,1.13971E-15
660,0,1.82084E-16,1.88781E-15,2.25283E-15
660,1,2.71538E-16,2.5466E-15,3.48073E-15
660,2,3.11487E-16,2.4859E-15,4.18912E-15
660,3,2.05877E-16,7.2591E-16,3.18233E-15
661,0,-1.82952E-16,-3.99838E-15,-1.31597E-15
661,1,-1.00386E-15,-1.28202E-14,-1.13325E-14
661,2,-2.33616E-15,-2.58187E-14,-2.81836E-14
661,3,-4.03966E-15,-4.04748E-14,-5.06152E-14
662,0,-5.53463E-15,-4.9625E-14,-7.19745E-14
662,1,-5.55546E-15,-3.95315E-14,-7.68807E-14
662,2,-2.00037E-15,1.0516E-14,-3.88425E-14
662,3,7.88904E-15,1.24635E-13,7.82886E-14
663,0,2.66678E-14,3.19529E-13,3.10538E-13
663,1,5.47414E-14,5.83136E-13,6.70256E-13
663,2,8.70573E-14,8.4172E-13,1.10456E-12
663,3,1.08653E-13,9.20347E-13,1.43725E-12
664,0,9.03254E-14,5.13061E-13,1.30846E-12
664,1,-1.25837E-14,-8.04151E-13,1.48073E-13
664,2,-2.53106E-13,-3.46543E-12,-2.75222E-12
664,3,-6.70089E-13,-7.64764E-12,-7.97488E-12
665,0,-1.24289E-12,-1.27911E-11,-1.54203E-11
665,1,-1.82049E-12,-1.69195E-11,-2.34053E-11
665,2,-2.03484E-12,-1.59156E-11,-2.75121E-11
665,3,-1.23225E-12,-3.16063E-12,-1.95815E-11
666,0,1.50698E-12,2.97142E-11,1.22917E-11
666,1,7.14857E-12,8.98751E-11,8.13391E-11
666,2,1.61427E-11,1.76932E-10,1.9541E-10
666,3,2.74013E-11,2.72485E-10,3.44255E-10
667,0,3.68259E-11,3.2656E-10,4.80535E-10
667,1,3.57016E-11,2.45304E-10,4.98007E-10
667,2,9.81473E-12,-1.10258E-10,2.1703E-10
667,3,-5.91128E-11,-8.97951E-10,-6.02826E-10
668,0,-1.87319E-10,-2.21872E-09,-2.19286E-09
668,1,-3.75573E-10,-3.97057E-09,-4.61218E-09
668,2,-5.86765E-10,-5.62722E-09,-7.46544E-09
668,3,-7.16327E-10,-5.97867E-09,-9.51565E-09
669,0,-5.64537E-10,-2.9479E-09,-8.29462E-09
669,1,1.68653E-10,6.28937E-09,3.92089E-11
669,2,1.83102E-09,2.45304E-08,2.01532E-08
669,3,4.65998E-09,5.26915E-08,5.56814E-08
670,0,8.47214E-09,8.65494E-08,1.05402E-07
670,1,1.21863E-08,1.12201E-07,1.57152E-07
670,2,1.32531E-08,1.01372E-07,1.8022E-07
670,3,7.23006E-09,9.41587E-09,1.19007E-07
671,0,-1.20173E-08,-2.18916E-07,-1.06154E-07
671,1,-5.07314E-08,-6.28628E-07,-5.81384E-07
671,2,-1.11363E-07,-1.21076E-06,-1.35251E-06
671,3,-1.85613E-07,-1.83178E-06,-2.33825E-06
672,0,-2.44583E-07,-2.14371E-06,-3.20288E-06
672,1,-2.28359E-07,-1.50629E-06,-3.21371E-06
672,2,-4.09494E-08,1.01166E-06,-1.15423E-06
672,3,4.38518E-07,6.43995E-06,4.57176E-06
673,0,1.3126E-06,1.53785E-05,1.54421E-05
673,1,2.57304E-06,2.69988E-05,3.16896E-05
673,2,3.94914E-06,3.75586E-05,5.03871E-05
673,3,4.71168E-06,3.87021E-05,6.28706E-05
674,0,3.49659E-06,1.63484E-05,5.22359E-05
674,1,-1.70902E-06,-4.82812E-05,-7.36418E-06
674,2,-1.31797E-05,-0.000173131,-0.000146614
674,3,-3.23462E-05,-0.000362481,-0.000387973
675,0,-5.76716E-05,-0.000584819,-0.00071945
675,1,-8.14446E-05,-0.000742578,-0.00105358
675,2,-8.60376E-05,-0.000641894,-0.00117728
675,3,-4.12999E-05,1.79985E-05,-0.000712167
676,0,9.36161E-05,0.00160101,0.000874005
676,1,0.000358897,0.00438746,0.00413992
676,2,0.000767054,0.00827378,0.00934554
676,3,0.00125559,0.0122958,0.0158603
677,0,0.00162133,0.0140357,0.0213106
677,1,0.00145295,0.0091312,0.0206515
677,2,0.000103085,-0.00864696,0.00565624
677,3,-0.00322588,-0.0459978,-0.0342521
678,0,-0.00917706,-0.106407,-0.108465
678,1,-0.0176029,-0.183336,-0.217415
678,2,-0.0265405,-0.250258,-0.339603
678,3,-0.0309148,-0.249567,-0.414484
679,0,-0.0214223,-0.0859318,-0.326445
679,1,0.01542,0.365276,0.098166
679,2,0.0944454,1.2186,1.06057
679,3,0.224124,2.48989,2.69801
680,0,0.39205,3.94616,4.90406
680,1,0.543423,4.90436,7.05252
680,2,0.556556,4.03709,7.66746
680,3,0.227097,-0.67878,4.17745
681,0,-0.716456,-11.6346,-6.96759
681,1,-2.53167,-30.5596,-29.3787
681,2,-5.27527,-56.4608,-64.4709
681,3,-8.56971,-83.3846,-108.171
682,0,-11.6627,-101.21,-149.988
682,1,-13.9682,-101.567,-177.687
682,2,-15.5003,-84.6351,-184.024
682,3,-16.6077,-59.0895,-169.965
683,0,-17.2383,-34.6356,-143.473
683,1,-16.5137,-16.2476,-115.638
683,2,-13.3997,-5.27846,-96.629
683,3,-7.78655,-2.21542,-93.4669
684,0,-0.269292,-7.1792,-109.662
684,1,9.02441,-19.9749,-145.564
684,2,20.8848,-40.4056,-199.004
684,3,36.5062,-68.0663,-266.593
685,0,56.2769,-101.338,-344.837
685,1,77.9533,-135.313,-429.171
685,2,95.9135,-161.013,-512.467
685,3,103.972,-169.736,-587.409
686,0,100.49,-160.052,-651.488
686,1,90.2269,-139.63,-708.566
686,2,80.2924,-120.107,-766.318
686,3,74.8307,-111.115,-834.14
687,0,73.7033,-117.712,-922.24
687,1,74.4613,-140.705,-1038.71
687,2,74.3282,-178.5,-1185.05
687,3,71.2434,-228.653,-1354.56
688,0,64.38,-287.911,-1535.55
688,1,54.3061,-352.174,-1716.62
688,2,42.7031,-417.522,-1890.01
688,3,31.4208,-481.278,-2051.16
689,0,21.5287,-541.909,-2196.63
689,1,13.3336,-597.799,-2323.45
689,2,6.98424,-646.217,-2429.7
689,3,2.77435,-683.741,-2514.91
690,0,0.965031,-707.633,-2579.67
690,1,1.44655,-716.796,-2625.19
690,2,3.60809,-711.867,-2653.52
690,3,6.52632,-694.837,-2667.62
691,0,9.33171,-668.388,-2671.01
691,1,11.5494,-635.098,-2666.98
691,2,13.1837,-596.798,-2657.94
691,3,14.5141,-554.408,-2645.31
692,0,15.868,-508.229,-2629.71
692,1,17.5142,-458.414,-2611.29
692,2,19.5861,-405.303,-2590
692,3,22.0254,-349.604,-2565.77
693,0,24.6089,-292.413,-2538.64
693,1,27.0311,-235.091,-2508.83
693,2,28.9958,-179.04,-2476.69
693,3,30.2955,-125.505,-2442.63
694,0,30.8539,-75.479,-2407.25
694,1,30.7305,-29.679,-2371.5
694,2,30.0971,11.4712,-2336.73
694,3,29.2024,47.8406,-2304.44
695,0,28.3294,79.6024,-2275.95
695,1,27.7326,107.219,-2252.11
695,2,27.5831,131.355,-2233.25
695,3,27.9613,152.748,-2219.28
696,0,28.8653,172.029,-2209.85
696,1,30.2131,189.559,-2204.55
696,2,31.8615,205.348,-2203.01
696,3,33.6333,219.132,-2205
697,0,35.3334,230.516,-2210.4
697,1,36.7586,239.131,-2219.1
697,2,37.7273,244.771,-2230.89
697,3,38.121,247.451,-2245.49
698,0,37.9043,247.383,-2262.69
698,1,37.1182,244.892,-2282.46
698,2,35.8609,240.309,-2304.93
698,3,34.2579,233.9,-2330.19
699,0,32.4342,225.85,-2358.11
699,1,30.4972,216.271,-2388.25
699,2,28.5289,205.225,-2419.87
699,3,26.5861,192.766,-2452.12
700,0,24.7091,178.984,-2484.14
700,1,22.9331,164.056,-2515.22
700,2,21.2888,148.279,-2544.94
700,3,19.796,132.071,-2573.1
701,0,18.4661,115.942,-2599.67
701,1,17.2994,100.441,-2624.62
701,2,16.2719,86.0789,-2647.9
701,3,15.3371,73.2615,-2669.47
702,0,14.4414,62.2357,-2689.21
702,1,13.529,53.0711,-2706.94
702,2,12.5332,45.6878,-2722.34
702,3,11.3757,39.9169,-2735.12
703,0,9.98019,35.5638,-2745.08
703,1,8.2819,32.4571,-2752.03
703,2,6.23403,30.4802,-2755.77
703,3,3.83127,29.5836,-2756.22
704,0,1.13636,29.7698,-2753.37
704,1,-1.72565,31.0519,-2747.43
704,2,-4.5911,33.4051,-2738.73
704,3,-7.27576,36.7393,-2727.69
705,0,-9.6018,40.8959,-2714.67
705,1,-11.4397,45.657,-2700
705,2,-12.7403,50.7605,-2683.92
705,3,-13.537,55.9236,-2666.6
706,0,-13.9254,60.8748,-2648.25
706,1,-14.0373,65.3858,-2629.11
706,2,-14.0157,69.2992,-2609.41
706,3,-13.9954,72.5408,-2589.38
707,0,-14.0881,75.1162,-2569.13
707,1,-14.3681,77.0999,-2548.69
707,2,-14.87,78.6266,-2528.04
707,3,-15.6057,79.8692,-2507.08
708,0,-16.5861,81.0018,-2485.66
708,1,-17.8233,82.1678,-2463.66
708,2,-19.3129,83.4605,-2440.88
708,3,-21.026,84.9117,-2417.13
709,0,-22.9203,86.4975,-2392.18
709,1,-24.9507,88.1596,-2365.73
709,2,-27.0678,89.8357,-2337.52
709,3,-29.2053,91.4869,-2307.36
710,0,-31.277,93.1173,-2275.25
710,1,-33.1974,94.7754,-2241.34
710,2,-34.9069,96.5367,-2205.88
710,3,-36.3748,98.4745,-2169.1
711,0,-37.5881,100.635,-2131.25
711,1,-38.5533,103.017,-2092.65
711,2,-39.3023,105.564,-2053.67
711,3,-39.8801,108.187,-2014.64
712,0,-40.3025,110.809,-1975.78
712,1,-40.5196,113.361,-1937.27
712,2,-40.4278,115.722,-1899.29
712,3,-39.9203,117.674,-1862.03
713,0,-38.9286,118.94,-1825.66
713,1,-37.4603,119.271,-1790.2
713,2,-35.645,118.536,-1755.41
713,3,-33.7164,116.761,-1720.85
714,0,-31.9087,114.034,-1686.16
714,1,-30.3671,110.491,-1651.2
714,2,-29.1074,106.384,-1615.97
714,3,-28.038,102.029,-1580.48
715,0,-27.0657,97.7027,-1544.74
715,1,-26.1878,93.6205,-1508.88
715,2,-25.4902,89.8826,-1473.15
715,3,-25.0809,86.4367,-1437.77
716,0,-25.0081,83.1531,-1402.84
716,1,-25.2156,79.9322,-1368.33
716,2,-25.5687,76.717,-1334.21
716,3,-25.9166,73.4602,-1300.47
717,0,-26.1508,70.1277,-1267.17
717,1,-26.2206,66.7258,-1234.33
717,2,-26.099,63.3168,-1201.96
717,3,-25.761,59.9914,-1170.01
718,0,-25.2035,56.7938,-1138.44
718,1,-24.4595,53.6793,-1107.23
718,2,-23.5887,50.5508,-1076.39
718,3,-22.6566,47.3068,-1045.94
719,0,-21.7023,43.8561,-1015.83
719,1,-20.7196,40.1251,-985.976
719,2,-19.6729,36.0886,-956.277
719,3,-18.5317,31.7963,-926.725
720,0,-17.2963,27.3529,-897.378
720,1,-15.9888,22.874,-868.312
720,2,-14.6303,18.4669,-839.569
720,3,-13.245,14.2263,-811.114
721,0,-11.8738,10.2184,-782.893
721,1,-10.5543,6.46382,-754.924
721,2,-9.29205,2.94588,-727.284
721,3,-8.07153,-0.354103,-700.038
722,0,-6.88672,-3.43914,-673.195
722,1,-5.75539,-6.30919,-646.709
722,2,-4.70919,-8.9701,-620.482
722,3,-3.76418,-11.4239,-594.394
723,0,-2.9025,-13.6651,-568.347
723,1,-2.08627,-15.6937,-542.26
723,2,-1.28198,-17.518,-516.047
723,3,-0.480751,-19.1494,-489.632
724,0,0.292012,-20.6349,-462.973
724,1,0.994132,-22.1064,-436.05
724,2,1.59275,-23.7393,-408.853
724,3,2.07544,-25.62,-381.381
725,0,2.45356,-27.6658,-353.643
725,1,2.75434,-29.6724,-325.689
725,2,3.00535,-31.4265,-297.659
725,3,3.23308,-32.7981,-269.775
726,0,3.47181,-33.7719,-242.31
726,1,3.75767,-34.4068,-215.544
726,2,4.1036,-34.7294,-189.721
726,3,4.5022,-34.6392,-165.067
727,0,4.96789,-33.9329,-141.844
727,1,5.53132,-32.4397,-120.347
727,2,6.172,-30.1563,-100.822
727,3,6.79014,-27.285,-83.3457
728,0,7.24349,-24.1012,-67.7638
728,1,7.37828,-20.7343,-53.722
728,2,7.04262,-17.12,-40.8404
728,3,6.13855,-13.1902,-28.9597
729,0,4.72457,-9.10528,-18.3498
729,1,3.08419,-5.32784,-9.68789
729,2,1.61221,-2.39016,-3.60125
729,3,0.570126,-0.532645,-0.115424
730,0,-0.014204,0.379051,1.35803
730,1,-0.252189,0.65452,1.60305
730,2,-0.282942,0.592736,1.27393
730,3,-0.219682,0.407988,0.795621
731,0,-0.134508,0.221971,0.384026
731,1,-0.06314,0.0853845,0.110573
731,2,-0.0166509,0.00593388,-0.032278
731,3,0.0070583,-0.0285368,-0.0827223
732,0,0.0149738,-0.0351373,-0.081381
732,1,0.0142279,-0.0284324,-0.0589707
732,2,0.0100983,-0.0180222,-0.0338603
732,3,0.00567753,-0.00887442,-0.0143762
733,0,0.00232345,-0.00270577,-0.00245271
733,1,0.000311533,0.000573508,0.00313997
733,2,-0.000604672,0.00177647,0.004611
733,3,-0.000821416,0.00179719,0.00398142
734,0,-0.000690511,0.00132312,0.00265166
734,1,-0.000450902,0.000771613,0.00138929
734,2,-0.000230658,0.000336178,0.000493808
734,3,-7.75758E-05,0.00006571,-9.3609E-06
735,0,6.60401E-06,-0.000063858,-0.000215061
735,1,3.96646E-05,-0.000100325,-0.000242426
735,2,4.26931E-05,-8.84721E-05,-0.000188645
735,3,3.24809E-05,-5.98079E-05,-0.000115728
736,0,1.95321E-05,-3.18847E-05,-5.44758E-05
736,1,8.92842E-06,-1.17672E-05,-1.44994E-05
736,2,2.14276E-06,-2.82296E-07,0.000005937
736,3,-1.24063E-06,4.54603E-06,1.27993E-05
737,0,-2.30752E-06,5.32317E-06,1.22016E-05
737,1,-2.12931E-06,4.21519E-06,8.67751E-06
737,2,-1.48373E-06,2.62469E-06,4.88882E-06
737,3,-8.18123E-07,1.26166E-06,2.00813E-06
738,0,-3.2298E-07,3.58806E-07,2.76784E-07
738,1,-3.13485E-08,-1.1116E-07,-5.13987E-07
738,2,9.77489E-08,-2.75782E-07,-7.03179E-07
738,3,1.24919E-07,-2.69841E-07,-5.92626E-07
739,0,1.02615E-07,-1.94916E-07,-3.87726E-07
739,1,6.58275E-08,-1.11566E-07,-1.98811E-07
739,2,3.29264E-08,-4.71133E-08,-6.72458E-08
739,3,1.04692E-08,-7.7901E-09,5.25604E-09
740,0,-1.63532E-09,1.05742E-08,3.38462E-08
740,1,-6.20505E-09,1.53337E-08,3.65874E-08
740,2,-6.42964E-09,1.31852E-08,2.7896E-08
740,3,-4.79586E-09,8.75526E-09,1.68079E-08
741,0,-2.83185E-09,4.57084E-09,7.7057E-09
741,1,-1.25862E-09,1.61178E-09,1.86976E-09
741,2,-2.696E-10,-4.55469E-11,-1.04732E-09
741,3,2.12064E-10,-7.19127E-10,-1.97316E-09
742,0,3.54429E-10,-8.04734E-10,-1.82638E-09
742,1,3.18157E-10,-6.24043E-10,-1.27516E-09
742,2,2.17705E-10,-3.81683E-10,-7.04609E-10
742,3,1.17671E-10,-1.7889E-10,-2.79286E-10
743,0,4.46758E-11,-4.69312E-11,-2.82817E-11
743,1,2.4719E-12,2.02777E-11,8.31806E-11
743,2,-1.56562E-11,4.26434E-11,1.06966E-10
743,3,-1.89531E-11,4.04464E-11,8.80822E-11
744,0,-1.52275E-11,2.86752E-11,5.66131E-11
744,1,-9.59638E-12,1.61034E-11,2.83873E-11
744,2,-4.68904E-12,6.57641E-12,9.08375E-12
744,3,-1.39909E-12,8.67981E-13,-1.34366E-12
745,0,3.38043E-13,-1.7273E-12,-5.29774E-12
745,1,9.66096E-13,-2.33737E-12,-5.51123E-12
745,2,9.66539E-13,-1.96211E-12,-4.11951E-12
745,3,7.07154E-13,-1.27989E-12,-2.43729E-12
746,0,4.09909E-13,-6.53864E-13,-1.08663E-12
746,1,1.76824E-13,-2.19212E-13,-2.35903E-13
746,2,3.28856E-14,1.95202E-14,1.79487E-13
746,3,-3.55087E-14,1.13067E-13,3.03176E-13
747,0,-5.42747E-14,1.21412E-13,2.7294E-13
747,1,-4.74644E-14,9.22598E-14,1.87129E-13
747,2,-3.18995E-14,5.54196E-14,1.01365E-13
747,3,-1.68919E-14,2.52917E-14,3.86537E-14
748,0,-6.14525E-15,6.03237E-15,2.32267E-15
748,1,-4.78918E-17,-3.55726E-15,-1.33351E-14
748,2,2.48809E-15,-6.57019E-15,-1.62332E-14
748,3,2.86931E-15,-6.0525E-15,-1.30729E-14
749,0,2.25649E-15,-4.21285E-15,-8.25439E-15
749,1,1.39691E-15,-2.32021E-15,-4.0437E-15
749,2,6.66068E-16,-9.13924E-16,-1.21534E-15
749,3,1.84763E-16,-8.65542E-17,2.8144E-16
750,0,-6.40225E-17,2.79061E-16,8.25235E-16
750,1,-1.49778E-16,3.55412E-16,8.28639E-16
